course_id,lesson_rank,content_title,overview
2,3,犬よけゲーム,"Scratchを使って、犬を避けながらゴール地点を目指すゲームのプログラムを作成する。また、ゲームで使用するコントローラーを、センサーやブロックを組み合わせて作成する。
コントローラーの傾きをチルトセンサーで検知し、ゲーム内でキャラクターが動く仕組みを作る。
この教材を通して、センサーの傾きを活用した制御や、複数の条件分岐の処理を学習する。"
2,3,アクションゲーム,"Scratchを使って、様々な障害物をよけながらゴールを目指すゲームのプログラムを作成する。また、ゲームで使用するコントローラーを、センサーやブロックを組み合わせて作成する。
チルトセンサーで傾きを検知したらキャラクターが横に動き、モーションセンサーで接触を検知したらキャラクターがジャンプする仕組みを作る。
この教材を通して、センサーの傾きを活用した制御や、ジャンプの処理を学習する。"
2,3,50m走ゲーム,"Scratchを使って、水たまりをよけながらゴールを目指すゲームのプログラムを作成する。また、ゲームで使用するコントローラーを、センサーやブロックを組み合わせて作成する。
コントローラーのボタンを押したらキャラクターが前に進み、チルトセンサーで傾きを検知したらキャラクターが上下に動く仕組みをつくる。
この教材を通して、センサーとの距離を活用した制御や、「かつ」という条件を使った処理を学習する。"
2,4,オリジナル課題,"モーターやセンサー、ブロックなどのパーツを組み合わせて、自分だけのオリジナルロボットを制作する。
動きや形を自由に工夫しながら、どのようにすれば思い通りに動くのかを考え、ロボットの仕組みを学習する。
また、Scratchを使ってロボットを動かすプログラムを作成し、動きの制御や条件分岐などの基本的なプログラミングの考え方を身につける。
試行錯誤を重ねながら、自分の考えを表現する力を育てる。"
3,1,RS①レッドストーンの特性,"マインクラフトで、現実世界における電気回路を模したレッドストーン回路の特性を学び、
レッドストーンにまつわる様々なアイテムを使ってみる。
この教材を通して、基本的な回路の組み立て方、信号の大きさ、信号の速度などを学習する。"
3,1,RS②クロック回路,"マインクラフトのレッドストーン回路で、パルス信号を送り続けるクロック回路の作り方を学び、
クロック回路を応用してTNTブロックを連射する装置を作る。
この教材を通して、回路によって特定の機能を実現できることを学習する。"
3,1,RS③ノット回路・アンド回路,"マインクラフトのレッドストーン回路で、入力したオンオフ信号を逆転して伝えるノット回路と、2つのオンを入力したときに信号を通すアンド回路の作り方を学び、
アンド回路を応用して迷路から脱出するゲームを作る。
この教材を通して、信号の制御の方法と、実践的な利用方法を学習する。"
3,1,RS④パルサー回路,"マインクラフトのレッドストーン回路で、オンの信号を入力すると短いパルス信号を発生するパルサー回路の作り方を学び、
パルサー回路を応用して自動で作物を収穫する装置（収獲機）を作る。
この教材をとおして、パルス信号の概念と、実践的な利用方法を学習する。"
3,1,RSオリジナル,"マインクラフトのレッドストーン回路を使って、オリジナルの作品を制作する。
これまでに、クロック回路、アンド回路、パルサー回路などを学習した。
これらの回路を組み合わせたり、利用して、オリジナルのゲームやアスレチック、仕組みなどを、自由に発想して制作する。"
3,1,CM①コマンドブロック（GIVEコマンド）,"マインクラフトで、ゲームにテキストベースで指令をだす「コマンド」の使い方を学び、
指定した対象にアイテムを与えるGIVEコマンドを利用する。
この教材を通して、コマンドの概念と、プログラミングの初歩的な感覚を身につける。"
3,1,CM②どこでもドア（TPコマンド）,"マインクラフトのコマンドブロックを使って、指定した座標へテレポートするTPコマンドを学び、
2地点間をワープできるドア（どこでもドア）を作る。
この教材を通して、座標の概念とコマンドブロックの使い方を学習する。"
3,1,CM③隠し扉（FILLコマンド）,"マインクラフトのコマンドブロックを使って、指定した座標間にブロックをしき詰めるFILLコマンドを学び、
近づくと現れて、遠ざかると無くなる壁（隠し扉）を作る。
この教材を通して、座標の利用方法と連携的なコマンドブロックの使い方を学習する。"
3,1,CM④動く歩道（EXECUTEコマンド）,"マインクラフトのコマンドブロックを使って、条件を調べるTESTFORコマンドと、処理を実行するEXECUTEコマンドとの組み合わせを学び、
プレーヤーを自動で前進させる歩道（動く歩道）を作る。
この教材を通して、条件による処理と、連携的なコマンドブロックの使い方を学習する。"
3,1,CM⑤エレベーター,"マインクラフトのコマンドブロックを使って、コマンドブロックでタグの使用方法と、TESTFORコマンドによって制御を実現する方法を学び、
空中に上昇するトロッコ（エレベーター）を作る。
この教材を通して、条件による処理と、連携的なコマンドブロックの使い方を学習する。"
3,1,CM⑥セキュリティレーザー,"マインクラフトのコマンドブロックを使って、コマンドブロックでEFFECTコマンドやKILLコマンドを条件的に実行することを考え、
接近したモブを自動で倒すパーティクル（レーザー）を作る。
この教材を通して、条件による処理と、連携的なコマンドブロックの使い方を考えながら学習する。"
3,1,CMオリジナル,"マインクラフトのコマンドブロックを使って、オリジナルの作品を制作する。
これまでに、テレポートコマンド、TESTFORコマンド、EXECUTEコマンドなどを学習した。
これらのコマンドを組み合わせたり、利用して、オリジナルのゲームやアスレチック、仕組みなどを、自由に発想して制作する。"
3,2,MC①対戦（たいせん）ゲーム,"makecodeビジュアルプログラミングを使って、変数の初期化と使い方、ブロックを並べるコードの使い方、絶対座標と相対座標の違いを学び、
モブを倒したことを判定できる「対戦ゲーム」をつくる。
この教材を通して、makecodeプログラミングの基礎的な操作と、基礎的なコードの使い方を学習する。"
3,2,MC②カスタム武器,"makecodeのビジュアルプログラミングを使って、特定のアイテム使用や、特定の行動で発動するイベントのコードの使い方を学び、
イベント（道具が使われたときなど）が起きたときに雷、爆弾、壁などを生成する「カスタム武器」を作る。
この教材を通して、様々なイベントを利用してプログラムを実行する方法を学習する。"
3,2,MC③カラフルタワー,"makecodeのビジュアルプログラミングを使って、繰り返しのコードと、乱数のコードの使い方を学び、
ランダムな配色の「カラフルタワー」を作る。
この教材を通して、繰り返し処理と座標を組み合わせて使うことを学習する。"
3,2,MC④ピラミッド,"makecodeのビジュアルプログラミングを使って、繰り返しのコードと、変数の実践的な組み合わせ方を学び、
ブロックを規則的に配置して「ピラミッド」と「逆さピラミッド」を作る。
この教材を通して、繰り返し処理と多数の変数を組み合わせて使うことを学習する。"
3,2,MC⑤ビル,"makecodeのビジュアルプログラミングを使って、カウンターつき繰り返しコードの使い方を学び、
変数の値分の部屋（高さ）をもつビルを作る。
この教材を通して、カウンターの概念と、プログラムで建築をする方法を学習する。"
3,2,MC⑥ブロックくずし,"makecodeのビジュアルプログラミングを使って、条件分岐のコードの使い方を学び、
ステージ上にランダムに現れるブロックを崩して、ブロックによって異なる得点を獲得する「ブロックくずし」ゲームを作る。
この教材を通して、条件分岐の基礎的な概念と、同期的な処理の実装を学習する。"
3,2,MCオリジナル１,"makecodeのビジュアルプログラミングを使って、オリジナルの作品を制作する。
これまでに、イベント、変数、繰り返し、条件分岐、などのコーディングをビジュアルプログラミングで学習した。
これらのコードを組み合わせたり、利用して、オリジナルのゲームやアスレチック、仕組みなどを、自由に発想して制作する。"
3,2,MC⑦クイズゲーム,"makecodeのビジュアルプログラミングを使って、配列の初期化と、配列の中身を繰り返し順番に取り出す方法を学び、
問題が順番に出題されて、正解すると次の部屋に進む「クイズゲーム」を作る。
この教材を通して、配列の基礎的な概念と、配列を使った基礎的な実装を学習する。"
3,2,MC⑧モンスターバトル,"makecodeのビジュアルプログラミングを使って、関数の作り方と、関数の基礎的な使い方（定義と呼び出し）を学び、
２つの陣地からでてきたモンスター同士を戦わせる「モンスターバトル」ゲームを作る。
この教材を通して、関数の作り方と関数の使い方、関数を使うべきシチュエーションを学習する。"
3,2,MC⑨だるまさん,"makecodeのビジュアルプログラミングを使って、複数の関数を組み合わせて処理をつくる方法と、真偽値について学び、
マグマのステージで足場を渡りながら「だるまさんが転んだ」をするゲームを作る。
この教材を通して、二重ループ、真偽値、関数を使った実践的なゲームの制御方法を学習する。"
3,2,MC⑩たからさがし,"makecodeのビジュアルプログラミングを使って、複数の関数を組み合わせて、複雑なゲームシステムを作る方法を学び、
ランダムに生成されるステージ内に隠した宝物（ダイヤモンド）を制限時間内に探し出すことを目指す「宝探し」ゲームを作る。
この教材を通して、実践的なゲームの制御方法や、初歩的なアルゴリズムの概念を学習する。"
3,2,MC⑪パズルゲーム,"makecodeのビジュアルプログラミングを使って、複数の関数を組み合わせて、複雑なゲームシステムを作る方法を学び、
色付きのブロックがランダムに降ってきて、色を3つそろえるとスコアをもらえる「パズルゲーム」を作る。
この教材を通して、実践的なゲームの制御方法や、初歩的なアルゴリズムの概念を学習する。"
3,2,MCオリジナル２,"makecodeプログラミングでオリジナルの作品を制作する。
これまでに、二重ループ、配列、関数などのコーディングをビジュアルプログラミングで学習した。
これらのコードを組み合わせたり、利用して、オリジナルのゲームやアスレチック、仕組みなどを、自由に発想して制作する。"
3,2,MC⑫水族館,"makecodeのビジュアルプログラミングと、部分的にPythonプログラミングを使って、変数と配列を初期化する方法を学び、
吹き抜けの通路がついた大きな水槽と、生き物をプログラムで生成して「水族館」を作る。
この教材を通して、Pythonを使った初歩的なコーディングに挑戦し、プログラミングへの理解を深める。"
3,2,MC⑬発掘ゲーム,"makecodeのビジュアルプログラミングと、部分的にPythonプログラミングを使って、複数の変数を初期化したり、if文の書き方を学び、
ステージに現れた鉱石を掘り、鉱石の種類によってスコアが変動する「発掘ゲーム」を作る。
この教材を通して、Pythonを使った初歩的なコーディングに挑戦し、プログラミングへの理解を深める。"
3,2,MC⑭まとあてゲーム,"makecodeのビジュアルプログラミングと、部分的にPythonプログラミングを使って、if文のelse節、for文の書き方を学び、
箱型のステージの壁に現れる的を狙って当てる「まとあてゲーム」を作る。
この教材を通して、Pythonを使った基礎的なコーディングに挑戦し、プログラミングへの理解を深める。"
3,2,MC⑮陣取りゲーム,"makecodeのビジュアルプログラミングと、部分的にPythonプログラミングを使って、while文の書き方を学び、
箱型のステージで床面を自分の色のブロックに置き換えてAgentと戦う「陣取りゲーム」を作る。
この教材を通して、Pythonを使った基礎的なコーディングに挑戦し、プログラミングへの理解を深める。"
3,2,MC⑯タイムアタック,"makecodeのビジュアルプログラムと部分的にPythonのプログラミングを使う。
空中に一定間隔の足場ブロックを作り、スタートからゴールまでのタイムを競う「タイムアタックゲーム」を作る。
この教材を通して、Pythonにおけるwhile文の使い方や、配列の初期化、条件分岐などの基礎を学習する。"
3,2,MC⑰リアルタイムアスレ,"makecodeのビジュアルプログラミングと、部分的にPythonプログラミングを使って、関数と繰り返し処理を学び、
リアルタイムに変化する足場を使ってゴールを目指す「リアルタイムアスレチック」を作る。
この教材を通して、Pythonを使った関数定義やwhile文による繰り返し処理の基礎を学習する。"
3,2,MCオリジナル３,"makecodeのPythonプログラミングを使って、オリジナルの作品を制作する。
これまでに、if文、for文、while文、変数や配列の初期化などのPythonコードを学習した。
これらのコードを組み合わせたり、利用して、オリジナルのゲームやアスレチック、仕組みなどを、自由に発想して制作する。"
3,3,PY①脱出ゲーム,"makecodeのPythonプログラミングを使って、水で満たされた巨大な水槽の中で特定のブロックを壊したらクリアとなる「脱出ゲーム」を制作する。
この教材を通して、これまでビジュアルプログラミングで学習してきたコードがPythonでどのように記述されるかを学習する。"
3,3,PY②かいだんダッシュ,"makecodeのPythonプログラミングを使って、らせん状の階段を生成し、上りきるまでの時間を計る「かいだんダッシュ」ゲームを制作する。
この教材を通して、主にPythonのwhile文のコーディングを学習する。"
3,3,PY③ミニアスレチック,"makecodeのPythonプログラミングを使って、空中にランダムに配置された足場を進んでゴールを目指す「ミニアスレチック」ゲームを制作する。
この教材を通して、主にPythonの条件分岐のコーディングを学習する。"
3,3,PY④サバイバルゲーム,"makecodeのPythonプログラミングを使って、空中のステージに段々と穴が空いていき、プレーヤーは落ちないように逃げる「サバイバル」ゲームを制作する。※敵と戦う要素はない
この教材を通して、座標や、for文のコーディングを学習する。"
3,3,PYオリジナル１：繰り返し処理,"makecodeのPythonプログラミングで、繰り返し処理(for、while文)を使って、オリジナル作品を制作する。
作品のアイデアは自由に発想し、計画的に制作する。"
3,3,PY⑤脱獄ゲーム,"makecodeのPythonプログラミングを使って、壁がせまってくるステージで、ツルハシを手にいれて壁を壊して脱出する「脱獄ゲーム」を制作する。
この教材を通して、条件分岐やfor文を使ったコーディングを学習する。"
3,3,PY⑥ランダムタイムアタック,"makecodeのPythonプログラミングを使って、ランダムな方向に次々に生成される足場を進んでゴールを目指す「ランダムタイムアタック」ゲームを制作する。
この教材を通して、関数と、関数の戻り値、チャットコマンドのコーディングを学習する。"
3,3,PY⑦タイムレース,"makecodeのPythonプログラミングを使って、ランダムにずれた位置に配置されるゲートを次々にくぐり抜けてゴールを目指す「タイムレース」ゲームを制作する。
この教材を通して、関数の引数、配列に要素を追加するコーディングを学習する。"
3,3,PY⑧タワーディフェンス,"makecodeのPythonプログラミングを使って、ウェーブごとに異なる敵キャラクターが出現し、敵を倒すと次のウェーブに進む「タワーディフェンス」ゲームを制作する。※但しタワーディフェンスの要素はない
この教材を通して、リストの中身を順に取り出す処理、条件分岐を用いたコーディングを学習する。"
3,3,PY⑨色当てゲーム,"makecodeのPythonプログラミングを使って、ランダムに配置される色つきブロックが、どのような配置だったかを当てる「色当てゲーム」を制作する。
この教材を通して、リストの操作、while文を使ったコーディングを学習する。"
3,3,PYオリジナル２：関数,"makecodeのPythonプログラミングで、「関数」のコードを使って、オリジナル作品を制作する。
作品のアイデアは自由に発想し、計画的に制作する。"
3,3,PY⑩マグマアスレチック,"makecodeのPythonプログラミングを使って、マグマでできたアスレチックのステージを生成し、足場を通ってゴールを目指す「マグマアスレチック」を制作する。
この教材を通して、クラスとインスタンスを使ったコーディングを学習する。"
3,3,PY⑪めいろ,"makecodeのPythonプログラミングを使って、ランダムな方向に道が自動で生成される「迷路」を制作する。
この教材を通して、クラスとインスタンス、条件分岐を使ったゲーム制御のコーディングを学習する。"
3,3,PY⑫モンスターラッシュ,"makecodeのPythonプログラミングを使って、ステージごとに強いモンスターが出てきて次々に倒していく「モンスターラッシュ」ゲームを制作する。
この教材を通して、コンストラクタの概念、クラスとインスタンスを使ったコーディングを学習する。"
3,3,PY⑬ブロック集め,"makecodeのPythonプログラミングを使って、細い道の中にブロック（アイテム）やモンスターが点在し、モンスターを倒しながらブロックを集めてAgentに渡すゲームを制作する。
この教材を通して、コンストラクタ、クラスとインスタンスを使ったコーディングを学習する。"
3,3,PY⑭なわとび,"makecodeのPythonプログラミングを使って、東西方向か、南北方向のどちらかランダムに、ブロックのラインが迫り、ジャンプして回避する「なわとび」ゲームを制作する。
この教材を通して、リストやタプル型の制御、クラスとインスタンスを使ったコーディングを学習する。"
3,3,PYオリジナル３：クラス,"makecodeのPythonプログラミングで、「クラス」のコードを使って、オリジナル作品を制作する。
作品のアイデアは自由に発想し、計画的に制作する。"
3,4,オリジナル課題,"マインクラフトの世界で、コマンドやレッドストーン、makecodeなどを活用しながら、オリジナルの作品を制作する。
装置や建築、ゲームなどテーマは自由とし、アイデアを工夫して形にする。制作を通して、動きの仕組みや自動化の考え方を学ぶ。
コマンド・レッドストーン・makecodeは必要に応じて選択し、必ずしもすべてを使用する必要はない。"
4,1,ふくわらい,"Scratchで、「みどりのはたが押されたとき」や「スペースキーが押されたとき」などのイベント制御コードの使い方を学び、
目や口、鼻などの顔のパーツの回転をキー入力などのイベントで止めるゲームを制作する。
この教材を通して、イベントのコードの使い方、座標や回転を指定するコードの使い方、scratchの基本操作について学習する。"
4,1,車ジャンプ,"Scratchで、「ずっと」や「〇回くりかえす」などの繰り返しのコードの使い方を学び、
行ったり来たりする車や鳥をジャンプで回避するゲームを制作する。
この教材を通して、繰り返しのコードの使い方、座標の概念について学習する。"
4,1,ねこにげ,"Scratchで、「〇度回す」のコードの使い方を学び、
ねずみ（プレーヤー）を操作して猫から逃げながらチーズを取ってスコアを得るゲームを制作する。
この教材を通して、角度のコードの使い方、「〇に触れた」のコードの使い方について学習する。"
4,1,カーレース,"Scratchで、条件分岐のコードの使い方を学び、
車の進行方向を操作して、道路の上に乗っているときだけ車のスピードが速くなるゲームを制作する。
この教材を通して、条件分岐のコードの使い方、＜〇キーが押された＞、＜〇色に触れた＞などの条件のコードについて学習する。"
4,1,迷路,"Scratchで、座標を制御するコードの使い方を学び、
プレーヤーを動かしてゴールまで進み、コースアウトしたときや敵にふれたらスタート地点にもどる迷路のゲームを作成する。
この教材を通して、座標を制御するコードの使い方、コードを複製する方法について学習する。"
4,1,スネークゲーム,"Scratchで、座標を制御するコードの使い方を学び、
自動で動くプレーヤーの進行方向を制御してターゲットに当たるように動かし、壁に触れるとゲームオーバー、一定回数ターゲットに触れるとクリアになるゲームを作成する。
この教材を通して、座標を制御するコードの使い方について学習する。"
4,1,リンゴキャッチ,"Scratchで、変数のコードの使い方を学び、
くまを左右に動かして、降ってくるリンゴをキャッチするゲームを作成する。毒リンゴはスコアが減る。じかんの変数を制御してカウントダウンを実装する。
この教材を通して、変数の概念と使い方について学習する。"
4,1,もぐらたたき,"Scratchで、乱数のコードの使い方を学び、
もぐらがランダムな位置に現れて、マルもぐらをクリックするとスコアが増え、バツもぐらやモグラがいた穴をクリックするとスコアが減るゲームを作成する。
この教材を通して、乱数のコードと条件分岐のコードの組み合わせ方を学習する。"
4,1,はしるうま,"Scratchで、「ずっと」や「〇回くりかえす」などの繰り返しのコードの使い方を学び、
はしる馬をジャンプさせて、ニンジンをとるとスコアが増えて、岩にぶつかるとライフがへるゲームを作成する。馬のスプライトは繰り返しコードでアニメーションを作る。
この教材を通して、繰り返しのコードの使い方、定義ブロックの使い方について学習する。"
4,1,かみしばい,"Scratchで、「〇を送る」や「〇を受け取ったとき」などのメッセージのコードの使い方を学び、
桃太郎が鬼ヶ島に行くまでのストーリーをプログラムで再現したアニメーションを作成する。
この教材を通して、メッセージのコードの使い方や、順次処理の概念を学習する。"
4,1,イライラ棒,"Scratchで、「〇を送る」や「〇を受け取ったとき」などのメッセージのコードの使い方を学び、
壁に触れるとスタート地点に戻されてしまう点をゴールまで運ぶゲームを作成する。1ステージ目をゴールすると2ステージ目が始まる。ライフ変数が0になるとゲームオーバーとなる。
この教材を通して、メッセージのコードの使い方や、順次処理の概念を学習する。"
4,1,シューティング,"Scratchで、メッセージのコードや、複数のイベントで並列にプログラムを実行する方法を学び、
自動で動く敵機がだすビームをよけながら、敵機にビームを当てるゲームを作成する。敵のビームがプレーヤーに当たるとライフが減り、敵にビームを当てるとスコアが増える。
この教材を通して、並列処理の概念と、変数の制御について学習する。"
4,1,アイスクリーム,"Scratchで、「または」と「かつ」の演算処理の使い方を学び、
アイスクリームのコーンを左右に動かして、上から降ってくるアイスをコーンに乗せるゲームを作成する。アイスが床に落ちると「しっぱい」が増え、一定の回数でゲームオーバーとなる。
この教材を通して、「または」と「かつ」の演算処理について学習する。"
4,1,ブロック崩し,"Scratchで、「クローンをつくる」や「クローンされたとき」のコードの使い方を学び、
ボールをパドルで打ち返してブロックを崩すゲームを作成する。ブロックを1つ崩すとスコアが増え、ボールが下に落ちるとライフが減る。すべてのブロックを崩すとゲームクリアとなる
この教材を通して、クローンの概念と使い方を学習する。"
4,1,クイズ,"Scratchで、リストのコードの使い方を学び、
リストに格納した問題が順に出題されて、さらに回答が答えリストと一致した場合はスコアを獲得できるゲームを作成する。
この教材を通して、リストの概念と使い方を学習する。"
4,1,風船ゲーム,"Scratchで、「ブロック定義」コードの使い方を学び、
3種類の風船が下から飛んできて、風船ごとに異なるスコアを獲得できるゲームを作成する。風船は各種類ごとに乱数で発生確率を設定し、風船の大きさや速さを定義ブロックの引数で指定する。
この教材を通して、ブロック定義の概念と使い方を学習する。"
4,1,間違い探し,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
ゲーム画面上のすべての間違いを見つけるゲームを作成する。まちがいをクリックすると、その場所に赤い〇が表示される。
この教材を通して、スプライトごとに正しい座標を設定するプログラミング能力を養う。"
4,1,ガチャガチャ,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
ガチャガチャマシーンのレバーを回すと、ランダムな景品が出てくるゲームを作成する。景品の画像はインターネットから画像を取得するなどして自由に設定する。
この教材を通して、メッセージを使った同期的な処理や、乱数を扱うプログラミング能力を養う。"
4,1,サッカーゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
ゴールキーパーに当たらないように狙いをつけてボールを飛ばし、ゴールを狙うゲームを作成する。キーパーは座標を制御して自動で動き続けるようにする。
この教材を通して、座標を制御して自動的にキャラクターを動かしたり、座標を使って条件分岐をするプログラミング能力を養う。"
4,1,たまごわりゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
左右に行ったり来たりする卵をお皿の真上で割るゲームを作成する。卵は1つ割るごとに新しく現れ、飛ぶスピードがだんだんと速くなる。
この教材を通して、クローンを使ってスプライトのコピーを作り、変数を制御してゲームをコントロールするプログラミング能力を養う。"
4,1,さかなつりゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
釣り人を左右に移動させながら水中に釣り針を垂らし、泳いでくる魚を釣り上げるゲームを作成する。釣った魚によってスコアが変動し、サメを釣ってしまうとスコアは減る。
この教材を通して、ループの中で条件判定をしたり、条件判定を入れ子にするプログラミング能力を養う。"
4,2,カーレースゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
車を左右に動かして前進してくる車を避けるゲームを作成する。ゴールするまで時間を計測して表示する。車に当たるとゲームオーバーとなる。
この教材を通して、座標の制御、条件判定、クローンを使ったスプライト制御などのプログラミング能力を養う。"
4,2,ケーキ工場ゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
流れてくるケーキにクリームとイチゴを乗せるゲームを作成する。クリームの上にクリームを乗せると失敗、クリームがないケーキにはイチゴが載せられない。
この教材を通して、条件分岐を駆使してゲームを構成するプログラミング能力を養う。"
4,2,アクションゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
プレーヤーを移動させたりジャンプさせて、ニンジンを取りながらゴールを目指すゲームを作成する。4つ目のステージでニンジンをとるとクリアする。
この教材を通して、条件分岐やループを駆使してゲームを構成するプログラミング能力を養う。"
4,2,卓球ゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
自動で動く相手プレーヤーと卓球をするゲームを作成する。ボールをラケットではじく動きやスコア更新を定義ブロックという特定の処理をまとめるコードで実装する。
この教材を通して、複雑な動きををコーディングするプログラミング能力を養う。"
4,2,バッティングゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
ピッチャーがランダムなタイミングでフェイントしながら投げるボールをバッティングするゲームを作成する。空振りするとゲームオーバーとなる。
この教材を通して、真偽値を利用してゲームの状態を管理するプログラミング能力を養う。"
4,2,インクゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
インクを発射してゲームステージ内を塗り、相手キャラクターが塗ったインクよりも多くのインクを塗った方が勝ちとなるゲームを作成する。
この教材を通して、条件分岐やループを駆使してゲームを構成するプログラミング能力を養う。"
4,2,シルエットゲーム,"Scratchで、穴埋めの教材を使ってプログラミングにチャレンジし、
敵と味方の陣営からそれぞれコストを支払ってキャラクターを出動させ、敵の陣営を倒すゲームを作成する。ローカル変数を使って各キャラクターの状態を管理する。
この教材を通して、高度なゲームを構成するプログラミング能力を養う。"
4,3,オリジナル-変数でゲームやキャラクターの状態を管理する,"Scratchで、オリジナルのゲーム制作にチャレンジする。
特にデータの入れ物である「変数」を使ってゲームやキャラクターの状態を管理するようなゲームを制作する。"
4,3,オリジナル-クローンとローカル変数で敵を管理する,"Scratchで、オリジナルのゲーム制作にチャレンジする。
特にスプライトのコピーである「クローン」を使い、ローカル変数と組み合わせて敵プレーヤーのステータスなどを管理するようなゲームを制作する。"
4,3,オリジナル-リストでゲームやキャラクターの状態を管理する,"Scratchで、オリジナルのゲーム制作にチャレンジする。
特に複数のデータの入れ物である「リスト」を使ってゲームやキャラクターの状態を管理管理するようなゲームを制作する。"
4,3,ジャンプ,"Scratchで、オリジナルのゲーム制作にチャレンジする。
サンプルとして提供された「ジャンプ」のアルゴリズムを応用し、キャラクターを自然な見た目でジャンプさせる動きを取り入れてゲームを制作する。"
4,3,バウンド,"Scratchで、オリジナルのゲーム制作にチャレンジする。
サンプルとして提供された「バウンド」のアルゴリズムを応用し、キャラクターを自然な見た目でバウンドさせる動きを取り入れてゲームを制作する。"
4,3,連射,"Scratchで、オリジナルのゲーム制作にチャレンジする。
サンプルとして提供された「連射」のアルゴリズムを応用し、ものを連射させる仕組みを取り入れてゲームを制作する。"
4,3,スクロール,"Scratchで、オリジナルのゲーム制作にチャレンジする。
サンプルとして提供された「スクロール」のプログラムを応用し、ステージが自動的にスクロールする仕組みを取り入れてゲームを制作する。"
4,3,物理,"Scratchで、オリジナルのゲーム制作にチャレンジする。
サンプルとして提供された「物理」のアルゴリズムを応用し、キャラクターを自然な重力で移動させる動きを取り入れてゲームを制作する。"
4,3,ゲージモジュール,"Scratchで、オリジナルのゲーム制作にチャレンジする。
サンプルとして提供された「ゲージモジュール」のプログラムを応用し、変数の値をゲージ表示する仕組みを取り入れてゲームを制作する。"
4,3,テキストモジュール,"Scratchで、オリジナルのゲーム制作にチャレンジする。
サンプルとして提供された「テキストモジュール」のプログラムを応用し、変数の値をゲーム画面上にテキスト表示する仕組みを取り入れてゲームを制作する。"
4,4,オリジナル課題,"Scratchを使って、自分だけのオリジナル作品を制作する。ゲームやアニメーションなどテーマは自由とし、アイデアを工夫して形にする。
制作を通して、動きや条件分岐、くり返しなどのプログラミングの基本を活用する力を身につける。
試行錯誤を重ねながら、自分の考えを表現する力を育てる。"